Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"223","'792","Türkiye","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","7.4","E"
"224","'796","Turks and Caicos Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.81","E"
"224","'796","Turks and Caicos Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.9","E"
"224","'796","Turks and Caicos Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.97","E"
"224","'796","Turks and Caicos Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.07","E"
"224","'796","Turks and Caicos Islands","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.23","E"
"224","'796","Turks and Caicos Islands","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.53","E"
"224","'796","Turks and Caicos Islands","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"224","'796","Turks and Caicos Islands","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.64","E"
"224","'796","Turks and Caicos Islands","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"224","'796","Turks and Caicos Islands","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.3","E"
"224","'796","Turks and Caicos Islands","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"224","'796","Turks and Caicos Islands","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.66","E"
"224","'796","Turks and Caicos Islands","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"224","'796","Turks and Caicos Islands","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.56","E"
"224","'796","Turks and Caicos Islands","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"224","'796","Turks and Caicos Islands","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.12","E"
"224","'796","Turks and Caicos Islands","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day",,"O"
"224","'796","Turks and Caicos Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%",,"O"
"224","'796","Turks and Caicos Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%",,"O"
"224","'796","Turks and Caicos Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%",,"O"
"224","'796","Turks and Caicos Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%",,"O"
"224","'796","Turks and Caicos Islands","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%",,"O"
"224","'796","Turks and Caicos Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No",,"O"
"224","'796","Turks and Caicos Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"224","'796","Turks and Caicos Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"224","'796","Turks and Caicos Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
"224","'796","Turks and Caicos Islands","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No",,"O"
"226","'800","Uganda","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.12","E"
"226","'800","Uganda","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.08","E"
"226","'800","Uganda","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.04","E"
"226","'800","Uganda","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.03","E"
"226","'800","Uganda","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.15","E"
"226","'800","Uganda","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.49","E"
"226","'800","Uganda","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.64","E"
"226","'800","Uganda","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.85","E"
"226","'800","Uganda","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.21","E"
"226","'800","Uganda","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.2","E"
"226","'800","Uganda","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.3","E"
"226","'800","Uganda","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.53","E"
"226","'800","Uganda","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.42","E"
"226","'800","Uganda","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.49","E"
"226","'800","Uganda","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.3","E"
"226","'800","Uganda","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.18","E"
"226","'800","Uganda","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.28","E"
"226","'800","Uganda","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","74.3","E"
"226","'800","Uganda","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","73","E"
"226","'800","Uganda","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","72.1","E"
"226","'800","Uganda","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","72","E"
"226","'800","Uganda","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","71.4","E"
"226","'800","Uganda","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","29.8","E"
"226","'800","Uganda","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","30.3","E"
"226","'800","Uganda","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","31","E"
"226","'800","Uganda","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","32","E"
"226","'800","Uganda","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","32.7","E"
"225","'784","United Arab Emirates","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","2.42","E"
"225","'784","United Arab Emirates","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","2.5","E"
"225","'784","United Arab Emirates","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","2.55","E"
"225","'784","United Arab Emirates","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","2.74","E"
"225","'784","United Arab Emirates","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","2.86","E"
"225","'784","United Arab Emirates","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.39","E"
"225","'784","United Arab Emirates","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.45","E"
"225","'784","United Arab Emirates","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.86","E"
"225","'784","United Arab Emirates","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","0.99","E"
"225","'784","United Arab Emirates","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.27","E"
"225","'784","United Arab Emirates","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.35","E"
"225","'784","United Arab Emirates","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.53","E"
"225","'784","United Arab Emirates","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.32","E"
"225","'784","United Arab Emirates","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.56","E"
"225","'784","United Arab Emirates","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.48","E"
"225","'784","United Arab Emirates","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.15","E"
"225","'784","United Arab Emirates","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.26","E"
"225","'784","United Arab Emirates","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","1","E"
"225","'784","United Arab Emirates","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","2.5","E"
"225","'784","United Arab Emirates","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","2.1","E"
